#ALL_2_90.xml,0,3,1
,,,
(A)CABBAGE_2967.xml,0,429,1
,,,
(A)CONFRONT_567.xml,0,431,1
,,,
(A)PLACE_2513.xml,0,433,1
,,,
(A)SELF-1p+_1233.xml,0,435,1
,,,
(A)SELF-1p-pl_1235.xml,0,437,1
,,,
(A)TOOTHPASTE_2284.xml,0,439,1
,,,
(A)ns-AFRICA+ns-AMERICA+AGENT_3036.xml,0,441,1
,,,
(A)ns-AFRICA_66.xml,0,443,1
,,,
(A)ns-ASIA_145.xml,0,445,1
,,,
(B)BLINDS_281.xml,0,447,1
,,,
(B)HOSPITAL_2_1261.xml,0,449,1
,,,
(B)SPECIALTY_1499.xml,0,451,1
,,,
(B-L)NAPKIN+_1647.xml,0,453,1
,,,
(B-L)PRAY+_1811.xml,0,455,1
,,,
(B-L)WASH-FACE+_2469.xml,0,457,1
,,,
(B-L)WASH-HANDS+_2471.xml,0,459,1
,,,
(C)BELONG_249.xml,0,461,1
,,,
(C)VOMIT_2353.xml,0,463,1
,,,
(D)ART^DESIGN_140.xml,0,465,1
,,,
(D)DAY_659.xml,0,467,1
,,,
(D)DEPRESS_940.xml,0,469,1
,,,
(D)DEVELOP_702.xml,0,471,1
,,,
(D)DINOSAUR_716.xml,0,473,1
,,,
(D)DOCTOR+_757.xml,0,475,1
,,,
(E)E-MAIL_808.xml,0,477,1
,,,
(E)ELECTRIC_829.xml,0,479,1
,,,
(F)BADGE_185.xml,0,481,1
,,,
(F)EXACT_870.xml,0,483,1
,,,
(F)FUTURE_1073.xml,0,485,1
,,,
(F)NECKLACE_2854.xml,0,487,1
,,,
(F)SUNRISE_2196.xml,0,489,1
,,,
(F)SUNSET_2198.xml,0,491,1
,,,
(F^9)WHISTLE_2317.xml,0,493,1
,,,
(G)GLUE++_1112.xml,0,495,1
,,,
(G)GOLD_2790.xml,0,497,1
,,,
(G)GOVERNMENT_401.xml,0,499,1
,,,
(G)GYM_1150.xml,0,501,1
,,,
(G)SKIN_2052.xml,0,503,1
,,,
(G)THANKSGIVING_2943.xml,0,505,1
,,,
(G)TRASH^BAG_206.xml,0,507,1
,,,
(H)EVERY-THURSDAY_2266.xml,0,509,1
,,,
(H)HOSPITAL_2_1262.xml,0,511,1
,,,
(H)HUMBLE_1273.xml,0,513,1
,,,
(Horns)CURSE_494.xml,0,515,1
,,,
(Horns)SERVICE_2008.xml,0,517,1
,,,
(Horns)SHOOT-ARROW_134.xml,0,519,1
,,,
(I)IRON-METAL_2894.xml,0,521,1
,,,
(K)KICK_1380.xml,0,523,1
,,,
(K)KILL_1383.xml,0,525,1
,,,
(K)KITCHEN_2768.xml,0,527,1
,,,
(L)CRY+_623.xml,0,529,1
,,,
(L)LEATHER+_1425.xml,0,531,1
,,,
(L)LIVE+BOX^ROOM_3166.xml,0,533,1
,,,
(L)LIVE_1443.xml,0,535,1
,,,
(L)REVIEW_1910.xml,0,537,1
,,,
(L)RIFLE_1146.xml,0,539,1
,,,
(L-X)CORN_4_586.xml,0,541,1
,,,
(L-X)INTERESTING_1333.xml,0,543,1
,,,
(L-X)THICK_2250.xml,0,545,1
,,,
(M)MATERIAL_1532.xml,0,547,1
,,,
(M)MEMBER_1553.xml,0,549,1
,,,
(M)MODEL+_2903.xml,0,551,1
,,,
(M)MONEY+_1597.xml,0,553,1
,,,
(M)SHOW_694.xml,0,555,1
,,,
(M)ns-MEXICO_2884.xml,0,557,1
,,,
(O)DIPLOMA_718.xml,0,559,1
,,,
(O)KNOW-NOTHING_2666.xml,0,561,1
,,,
(O)ORBIT+_2112.xml,0,563,1
,,,
(O)SPEECH^ORAL+_2750.xml,0,565,1
,,,
(P)PARANOID_1296.xml,0,567,1
,,,
(P)PARTICIPATE_2770.xml,0,569,1
,,,
(P)PARTY+_1780.xml,0,571,1
,,,
(P)PAY++FINISH_3331.xml,0,573,1
,,,
(P)PAY_1737.xml,0,575,1
,,,
(P)PENIS+_1741.xml,0,577,1
,,,
(P)PERFECT_872.xml,0,579,1
,,,
(P)PROFESSION_1504.xml,0,581,1
,,,
(R)BEST-FRIEND_1052.xml,0,583,1
,,,
(R)DONUT_774.xml,0,585,1
,,,
(R)FLOWER_1939.xml,0,587,1
,,,
(R)RABBI_2_1854.xml,0,589,1
,,,
(R)RAM_1866.xml,0,591,1
,,,
(R)REFER_1883.xml,0,593,1
,,,
(R)RELATIVE_1054.xml,0,595,1
,,,
(R)RESEARCH++_1896.xml,0,597,1
,,,
(R)RESPONSIBILITY+_1903.xml,0,599,1
,,,
(R)RETIRE_2713.xml,0,601,1
,,,
(R)SCREWDRIVER+_1986.xml,0,603,1
,,,
(R)SHOW+AGENT_3244.xml,0,605,1
,,,
(R)SHOW_695.xml,0,607,1
,,,
(R)SUGGEST_1876.xml,0,609,1
,,,
(R)SUPPORT+_1886.xml,0,611,1
,,,
(S)ABORTION_18.xml,0,613,1
,,,
(S)APPLE_117.xml,0,615,1
,,,
(S)BASEBALL_201.xml,0,617,1
,,,
(S)BOMB_2_304.xml,0,619,1
,,,
(S)BOMB_303.xml,0,621,1
,,,
(S)BORN_308.xml,0,623,1
,,,
(S)BROOM_353.xml,0,625,1
,,,
(S)DRESSER+_780.xml,0,627,1
,,,
(S)KETCHUP+_2887.xml,0,629,1
,,,
(S)MOSQUITO+_2153.xml,0,631,1
,,,
(S)OLD+#FF_3371.xml,0,633,1
,,,
(S)OLD++AVERAGE_3234.xml,0,635,1
,,,
(S)OLD+FIVE_2_3368.xml,0,637,1
,,,
(S)OLD+FOUR_2_3366.xml,0,639,1
,,,
(S)OLD+LESS-THAN_3185.xml,0,641,1
,,,
(S)OLD+ONE_2_3361.xml,0,643,1
,,,
(S)OLD+THREE_2_3365.xml,0,645,1
,,,
(S)OLD+TWO_2_3363.xml,0,647,1
,,,
(S)OLD_78.xml,0,649,1
,,,
(S)PURSE+_1844.xml,0,651,1
,,,
(T)TWINS_2962.xml,0,653,1
,,,
(U)BOWTIE_325.xml,0,655,1
,,,
(U)KNIFE+_1402.xml,0,657,1
,,,
(U)SECRETARY_1993.xml,0,659,1
,,,
(U)TWINS_2963.xml,0,661,1
,,,
(U-L)BUILDING+_365.xml,0,663,1
,,,
(U-L)HUNTING_1148.xml,0,665,1
,,,
(V)CRAWL_2822.xml,0,667,1
,,,
(V)DROWN_792.xml,0,669,1
,,,
(V)HAVE_1186.xml,0,671,1
,,,
(V)NAB_406.xml,0,673,1
,,,
(V)THINK+MEAN_3150.xml,0,675,1
,,,
(V)VODKA+_2349.xml,0,677,1
,,,
(Vulcan)FAX_927.xml,0,679,1
,,,
(Vulcan)FILE_950.xml,0,681,1
,,,
(W)WAR++_2363.xml,0,683,1
,,,
(X)FOOL^DOLL+(D)DAY_3412.xml,0,685,1
,,,
(X)FOOL^DOLL_2783.xml,0,687,1
,,,
(X-over-thumb)CELEBRATE_431.xml,0,689,1
,,,
(X-over-thumb)CHECK++_462.xml,0,691,1
,,,
(X-over-thumb)MOP_355.xml,0,693,1
,,,
(Y)BATHING-SUIT_215.xml,0,695,1
,,,
(Y)BULL_371.xml,0,697,1
,,,
(Y)COUNTRY+_600.xml,0,699,1
,,,
(Y)DRINK_784.xml,0,701,1
,,,
(Y)LANTERN_1415.xml,0,703,1
,,,
(Y)SHAVE_2019.xml,0,705,1
,,,
(Y)YAWN_2449.xml,0,707,1
,,,
(bent-1)TIPTOE+_2271.xml,0,709,1
,,,
(bent-B-L)FOREHEAD_1020.xml,0,711,1
,,,
(bent-B-L)NOW+_1688.xml,0,713,1
,,,
(bent-B-L)WAIST_2358.xml,0,715,1
,,,
(cheek)BLIND_279.xml,0,717,1
,,,
(cocked-8)FOOL_2784.xml,0,719,1
,,,
(cocked-8)SHOOT-ARROW_133.xml,0,721,1
,,,
(crvd-3)BOWLING_323.xml,0,723,1
,,,
(crvd-3)CHAMP_445.xml,0,725,1
,,,
(crvd-3)CHANNEL_453.xml,0,727,1
,,,
(crvd-5)BASKETBALL_209.xml,0,729,1
,,,
(crvd-B)BACKPACK_180.xml,0,731,1
,,,
(crvd-B)STORY+_2164.xml,0,733,1
,,,
(crvd-L)GYM++_1151.xml,0,735,1
,,,
(crvd-L)RABBI+_1852.xml,0,737,1
,,,
(crvd-V)BRIDGE_346.xml,0,739,1
,,,
(crvd-V)CHAMP_446.xml,0,741,1
,,,
(crvd-sprd-B)AMBULANCE_2681.xml,0,743,1
,,,
(elbow)CHEAT_460.xml,0,745,1
,,,
(flat-O)BLUSH-BRUSH_360.xml,0,747,1
,,,
(flat-O)PAY^SPEND++_930.xml,0,749,1
,,,
(nd-1)BAWL-OUT_222.xml,0,751,1
,,,
(nd-1)DISCIPLINE_736.xml,0,753,1
,,,
(nd-1)ELEVATOR+_833.xml,0,755,1
,,,
(nd-1)FIRST-IN-LIST_3116.xml,0,757,1
,,,
(nd-1)FORCE_1016.xml,0,759,1
,,,
(nd-1)MOVIE+_1630.xml,0,761,1
,,,
(nd-B)FIRED_972.xml,0,763,1
,,,
(nd-B)ISLAND^INTEREST+_2773.xml,0,765,1
,,,
(nd-B)MOUNTAIN_1620.xml,0,767,1
,,,
(nd-B)SPECIALTY_1500.xml,0,769,1
,,,
(nd-B-L)FILE_949.xml,0,771,1
,,,
(nd-B-L)LIGHT-MATCH_1530.xml,0,773,1
,,,
(nd-B-L)MINUTE_1579.xml,0,775,1
,,,
(nd-E)EQUIPMENT_860.xml,0,777,1
,,,
(nd-S)APPOINTMENT_122.xml,0,779,1
,,,
(nd-S)HARP+_1180.xml,0,781,1
,,,
(nd-S)INSTITUTE_1898.xml,0,783,1
,,,
(nd-S)INSTITUTE_2_1899.xml,0,785,1
,,,
(nd-U)RESTLESS++_1441.xml,0,787,1
,,,
(nd-flat-O)ABOUT_2398.xml,0,789,1
,,,
(parallel)RUN_1944.xml,0,791,1
,,,
(rd)FRESHMAN_2+_1045.xml,0,793,1
,,,
(rd)HELP+_2696.xml,0,795,1
,,,
(rd)JUNIOR_3++_1374.xml,0,797,1
,,,
(rd)KITE_1395.xml,0,799,1
,,,
(rd)PLASTIC+_983.xml,0,801,1
,,,
(rd)SOPHOMORE_2++_2093.xml,0,803,1
,,,
1p-HELP i_2695.xml,0,805,1
,,,
1p-MEET i_1551.xml,0,807,1
,,,
1p-RELATIONSHIP_253.xml,0,809,1
,,,
A-LEVEL-ABOVE_23.xml,0,811,1
,,,
A-LOT_97.xml,0,813,1
,,,
ABANDON_13.xml,0,815,1
,,,
ABDOMEN+_2670.xml,0,817,1
,,,
ABORTION_15.xml,0,819,1
,,,
ABORTION_2_16.xml,0,821,1
,,,
ABOUT_2397.xml,0,823,1
,,,
ABOVE_19.xml,0,825,1
,,,
ABOVE_2_20.xml,0,827,1
,,,
ABOVE_3_21.xml,0,829,1
,,,
ABSENT_1584.xml,0,831,1
,,,
ABSTRACT+_2672.xml,0,833,1
,,,
ABUSE+_236.xml,0,835,1
,,,
ACCEPT_41.xml,0,837,1
,,,
ACCIDENT_42.xml,0,839,1
,,,
ACCOMPANY_46.xml,0,841,1
,,,
ACQUIRE_2485.xml,0,843,1
,,,
ACT+AGENT_3425.xml,0,845,1
,,,
ACT+_53.xml,0,847,1
,,,
ACTION++_752.xml,0,849,1
,,,
ADAPT_450.xml,0,851,1
,,,
ADDICTED_2675.xml,0,853,1
,,,
ADDRESS_1444.xml,0,855,1
,,,
ADDRESS_2_1445.xml,0,857,1
,,,
ADD_55.xml,0,859,1
,,,
ADMIT_59.xml,0,861,1
,,,
ADULT-TALL_26.xml,0,863,1
,,,
ADULT-pl_25.xml,0,865,1
,,,
ADULTERY_2677.xml,0,867,1
,,,
ADULT_24.xml,0,869,1
,,,
ADVENTUROUS^SNEAKY_2595.xml,0,871,1
,,,
ADVERTISE+_2494.xml,0,873,1
,,,
ADVERTISE_2_2495.xml,0,875,1
,,,
ADVISE^INFLUENCE+AGENT_3034.xml,0,877,1
,,,
ADVISE^INFLUENCE_2_62.xml,0,879,1
,,,
ADVISE^INFLUENCE_61.xml,0,881,1
,,,
AFRAID_64.xml,0,883,1
,,,
AFTERNOON+_67.xml,0,885,1
,,,
AFTERNOON_2_68.xml,0,887,1
,,,
AGAINST_1704.xml,0,889,1
,,,
AGAIN_70.xml,0,891,1
,,,
AGE-FIVE_3369.xml,0,893,1
,,,
AGE-FOUR_3367.xml,0,895,1
,,,
AGE-ONE_3362.xml,0,897,1
,,,
AGE-TWO_3364.xml,0,899,1
,,,
AGENT_1750.xml,0,901,1
,,,
AGGRESSIVE+_54.xml,0,903,1
,,,
AGREE i_80.xml,0,905,1
,,,
AGREE_79.xml,0,907,1
,,,
AHEAD_2419.xml,0,909,1
,,,
AIR-PUMP++_1837.xml,0,911,1
,,,
AIRPLANE++AGENT_3384.xml,0,913,1
,,,
AIRPLANE_83.xml,0,915,1
,,,
AIR_82.xml,0,917,1
,,,
ALARM+_85.xml,0,919,1
,,,
ALCOHOL+_86.xml,0,921,1
,,,
ALGEBRA+_1536.xml,0,923,1
,,,
ALGEBRA_2+_1537.xml,0,925,1
,,,
ALL-AFTERNOON_69.xml,0,927,1
,,,
ALL-DAY_91.xml,0,929,1
,,,
ALL-NIGHT-AFTER-MIDNIGHT_1572.xml,0,931,1
,,,
ALL-NIGHT_1573.xml,0,933,1
,,,
ALL-NIGHT_2_1574.xml,0,935,1
,,,
ALL-RIGHT+_93.xml,0,937,1
,,,
ALL-TOGETHER_48.xml,0,939,1
,,,
ALLERGY_2678.xml,0,941,1
,,,
ALLIGATOR_94.xml,0,943,1
,,,
ALLOW_95.xml,0,945,1
,,,
ALL_88.xml,0,947,1
,,,
ALMOST+_2788.xml,0,949,1
,,,
ALONE+_1.xml,0,951,1
,,,
ALSO_1961.xml,0,953,1
,,,
ALWAYS+FOREVER_2_3408.xml,0,955,1
,,,
ALWAYS_7.xml,0,957,1
,,,
AMAZED_169.xml,0,959,1
,,,
AMBULANCE_2680.xml,0,961,1
,,,
AMONG_2_100.xml,0,963,1
,,,
AMONG_99.xml,0,965,1
,,,
ANALYZE-LIST+_104.xml,0,967,1
,,,
ANALYZE_102.xml,0,969,1
,,,
ANALYZE_2_103.xml,0,971,1
,,,
AND_109.xml,0,973,1
,,,
ANGEL_1000.xml,0,975,1
,,,
ANGLE_2579.xml,0,977,1
,,,
ANIMAL+_1190.xml,0,979,1
,,,
ANNOUNCE_2938.xml,0,981,1
,,,
ANNOUNCE_2_2939.xml,0,983,1
,,,
ANSWER+AGENT_3241.xml,0,985,1
,,,
ANSWER_111.xml,0,987,1
,,,
ANY+ONE_3394.xml,0,989,1
,,,
ANY+THING_3406.xml,0,991,1
,,,
ANY+WHERE_3103.xml,0,993,1
,,,
ANYWAY^NOT-MATTER_1350.xml,0,995,1
,,,
ANY_114.xml,0,997,1
,,,
APPLAUSE+_498.xml,0,999,1
,,,
APPLE_116.xml,0,1001,1
,,,
APPLY_118.xml,0,1003,1
,,,
APPOINTMENT_120.xml,0,1005,1
,,,
APPOINT_119.xml,0,1007,1
,,,
APPROVE^VETO_129.xml,0,1009,1
,,,
APPROVE_127.xml,0,1011,1
,,,
ARGUE+_1847.xml,0,1013,1
,,,
ARM+SHORT-SLEEVE_1924.xml,0,1015,1
,,,
ARM_1921.xml,0,1017,1
,,,
AROUND_2510.xml,0,1019,1
,,,
ARRIVE_137.xml,0,1021,1
,,,
ARTICLE_141.xml,0,1023,1
,,,
ART^DESIGN+AGENT_3037.xml,0,1025,1
,,,
ART^DESIGN_138.xml,0,1027,1
,,,
ART^DESIGN_2+_139.xml,0,1029,1
,,,
ASK_2991.xml,0,1031,1
,,,
ASK_2_2992.xml,0,1033,1
,,,
ASSAULT_235.xml,0,1035,1
,,,
ASSIST_2514.xml,0,1037,1
,,,
ASSOCIATION_907.xml,0,1039,1
,,,
ASTONISHED_168.xml,0,1041,1
,,,
ASTRAY_2596.xml,0,1043,1
,,,
ATTEMPT_2303.xml,0,1045,1
,,,
ATTENTION-WAVE_2373.xml,0,1047,1
,,,
ATTITUDE_153.xml,0,1049,1
,,,
ATTITUDE_2_154.xml,0,1051,1
,,,
AUCTION_2682.xml,0,1053,1
,,,
AUDIENCE_156.xml,0,1055,1
,,,
AUDIOLOGY+AGENT_3040.xml,0,1057,1
,,,
AUDIOLOGY_157.xml,0,1059,1
,,,
AUNT_158.xml,0,1061,1
,,,
AUNT_2_159.xml,0,1063,1
,,,
AUTHORITY_846.xml,0,1065,1
,,,
AUTUMN_2476.xml,0,1067,1
,,,
AVAILABLE+_1644.xml,0,1069,1
,,,
AVERAGE^RANGE_2899.xml,0,1071,1
,,,
AVERAGE_2898.xml,0,1073,1
,,,
AVOID^FALL-BEHIND_2421.xml,0,1075,1
,,,
AWKWARD_172.xml,0,1077,1
